id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
8744,Plakat Ethereal Textures | Abstrakt,"Få inn roen i naturens myke former med denne nedtonede og harmoniske plakaten. Bildet fanger subtile bølgeformasjoner, som minner om sanddyner eller draperinger i myk tekstur, og skaper en følelse av stillhet og tidløshet. Perfekt for å skape en fredelig atmosfære i hjemmet ditt, hvor enkle former og naturlige nyanser gir rommet et meditativt uttrykk",https://gallerix-home.no/plakat/8744-ethereal-textures,https://img.gallerix.com/product/google/8744.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8744,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,Abstrakt,NO
4282,"Plakat Bob Dylan | Ikoniske bilder, Svarthvitt",Svart-hvitt plakat fra vår samling av ikoniske fotografier med et fotografi av Bob Dylan fra 1965. Bildet har en kornete tekstur som gir bildet et moderne vintage-utseende.,https://gallerix-home.no/plakat/4282-bob-dylan,https://img.gallerix.com/product/google/4282.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4282,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Ikoniske bilder,Svarthvitt",NO
9498,"Plakat Lazy Day Cat Lounger | Akvarell, Katter","En sjarmerende plakat som fanger en sovende oransje katt, tilfeldig hvilende på et stripete teppe i en dypgrønn lenestol. De varme fargene og kattens fredelige uttrykk skaper en koselig og beroligende atmosfære, perfekt for å gi hjemmet ditt et hjemmekoselig og avslappet preg.",https://gallerix-home.no/plakat/9498-lazy-day-cat-lounger,https://img.gallerix.com/product/google/9498.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9498,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn/Gul,"Akvarell,Katter",NO
7681,Plakat Red Bull Arena Vintage Sketch 02 EN | Stadionskisser,"Red Bull Arena i Leipzig, Tyskland, er hjemmestadion til RB Leipzig. Åpnet i 2004 på stedet til det tidligere Zentralstadion, har det en kapasitet på rundt 47 000 tilskuere. Arenaen er kjent for sin moderne arkitektur og utmerkede atmosfære på kampdager. Med førsteklasses fasiliteter, inkludert VIP-bokser, restauranter og fansoner, tilbyr Red Bull Arena en fantastisk opplevelse for alle besøkende. I tillegg til fotballkamper, arrangerer den konserter og andre store begivenheter, noe som fremhever allsidigheten. Red Bull Arena symboliserer RB Leipzigs fremvekst i tysk fotball og er et viktig sted for sport og underholdning i regionen.",https://gallerix-home.no/plakat/7681-red-bull-arena-vintage-sketch-02-en,https://img.gallerix.com/product/google/7681.jpg,149.00 NOK,,in stock,new,Gallerix,7681,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
8404,Plakat Yellow And Blue By Charles Demuth | Kjente kunstnere,Plakat fra kategorien kjente kunstnere med maleriet &quot;Yellow and Blue&quot; av den amerikanske kunstneren Charles Demuth fra år 1915.,https://gallerix-home.no/plakat/8404-yellow-and-blue-by-charles-demuth,https://img.gallerix.com/product/google/8404.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8404,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå/Gul,Kjente kunstnere,NO
2906,"Plakat Coco | Mote, Tekstplakater","Plakat fra motekategorien med teksten ""COCO"" i svart på hvit bakgrunn. Tekst ""Chanel"" med sitatet ""Moten endres, men stilen varer"" i mindre skrift nedenfor.",https://gallerix-home.no/plakat/2906-coco,https://img.gallerix.com/product/google/2906.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,2906,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt/Hvit,"Mote,Tekstplakater",NO
5719,Plakat Snipes At The Shore By Ohara Koson | Japandi,"Plakat fra kategorien Japandi med et maleri ""Snipes At The Shore"" av den japanske kunstneren Ohara Koson.",https://gallerix-home.no/plakat/5719-snipes-at-the-shore-by-ohara-koson,https://img.gallerix.com/product/google/5719.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5719,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Japandi,NO
5703,"Plakat Lemon Citrus Limon | Vintage, Kjøkkenet, Akvarell",Plakat med en vakker illustrasjon av sitroner og med en tekst som beskriver sitrustreet med sitrusfrukter.,https://gallerix-home.no/plakat/5703-lemon-citrus-limon,https://img.gallerix.com/product/google/5703.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5703,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Gul,"Vintage,Kjøkkenet,Akvarell",NO
10079,"Plakat Chic Illusion | Festlige høytider, Halloween",Denne plakaten fanger øyet med en hypnotisk dans av striper der svart og hvitt smelter sammen til en elegant virvel. Hatten med edderkoppnettmønsteret tilfører en mystisk sjarm som inspirerer fantasien.,https://gallerix-home.no/plakat/10079-chic-illusion,https://img.gallerix.com/product/google/10079.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10079,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Festlige høytider,Halloween",NO
3069,"Plakat Highland Cattle B&W | Dyr, Svarthvitt",Plakat i landskapsformat med vakkert svart-hvitt-foto av en &quot;Highland Cattle&quot;-okse med lange horn og langt hår.,https://gallerix-home.no/plakat/3069-highland-cattle-bw,https://img.gallerix.com/product/google/3069.jpg,149.00 NOK,111.75 NOK,in stock,new,Gallerix,3069,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Dyr,Svarthvitt",NO
4326,"Plakat Winter In The Alps | Natur, Julekunst, Vinter, Festlige høytider",Plakat fra naturkategorien med et fotografi av et bedårende vakkert vinterlandskap med en liten trehytte dekket av snø med skog og fjell i bakgrunnen.,https://gallerix-home.no/plakat/4326-winter-in-the-alps,https://img.gallerix.com/product/google/4326.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,4326,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Hvit/Blå,"Natur,Julekunst,Vinter,Festlige høytider",NO
4951,Plakat Oka River By Vasily Polenov | Kjente kunstnere,"Plakat med maleriet ""Oka River"" av den russiske kunstneren Vasily Polenov fra år 1903.",https://gallerix-home.no/plakat/4951-oka-river-by-vasily-polenov,https://img.gallerix.com/product/google/4951.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4951,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Grønn,Kjente kunstnere,NO
10170,"Plakat Rhythmic Grace | Svarthvitt, Akvarell",Med kraften til elegante bevegelser fanger denne plakaten skjønnheten til en danser i svarte og hvite toner. Den skiftende dynamikken til linjer og former skaper en følelse av flytende ynde og harmoni.,https://gallerix-home.no/plakat/10170-rhythmic-grace,https://img.gallerix.com/product/google/10170.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10170,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt/Grå,"Svarthvitt,Akvarell",NO
3554,"Plakat Cabin In The Alps | Natur, Julekunst, Vinter, Festlige høytider",Plakat fra kategorien Natur med vakker et fotografi av snødekt landskap i Alpene. Utsikten fra hytta med snødekte fjelltopper i bakgrunnen er bedårende vakker.,https://gallerix-home.no/plakat/3554-cabin-in-the-alps,https://img.gallerix.com/product/google/3554.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,3554,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,"Natur,Julekunst,Vinter,Festlige høytider",NO
4802,Plakat The Mating of the Capercaillies By Bruno Liljefors | Kjente kunstnere,"Plakat med maleriet ""Turfuglenes parring"" av den svenske naturmaleren Bruno Liljefors fra 1895. Motivet forestiller to tjurfugler i paringstiden. Liljefors er mest kjent for sine motiver med dyr, ofte i dramatiske situasjoner.",https://gallerix-home.no/plakat/4802-the-mating-of-the-capercaillies-by-bruno-liljefors,https://img.gallerix.com/product/google/4802.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4802,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Blå,Kjente kunstnere,NO
8327,Plakat Forêt De Compiègne By Berthe Morisot | Kjente kunstnere,Plakat fra kategorien kjente kunstnere med maleriet &quot;Forêt de Compiègne&quot; av den franske kunstneren Berthe Morisot fra år 1885.,https://gallerix-home.no/plakat/8327-foret-de-compiegne-by-berthe-morisot,https://img.gallerix.com/product/google/8327.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8327,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn,Kjente kunstnere,NO
6146,"Plakat Joy | Julekunst, Festlige høytider","Plakat fra kategorien vinter og jul med teksten ""Joy"" skrevet med rød tekst mot lys bakgrunn.",https://gallerix-home.no/plakat/6146-joy,https://img.gallerix.com/product/google/6146.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,6146,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Rød,"Julekunst,Festlige høytider",NO
5557,Plakat Ogiya Uchi Hanaogi By Utagawa Kuniyoshi | Japandi,"Innslag fra kategorien kunstmalerier med maleriet ""Ogiya Uchi Hanaogi"" av den japanske kunstneren Utagawa Kuniyoshi fra år 1792.",https://gallerix-home.no/plakat/5557-ogiya-uchi-hanaogi-by-utagawa-kuniyoshi,https://img.gallerix.com/product/google/5557.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5557,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,Japandi,NO
5041,"Plakat Clouded Statue | Svarthvitt, Kunstplakater",Plakat med en illustrasjon av et statuehode med ansiktet skjult av skyer mot en mørkegrå bakgrunn.,https://gallerix-home.no/plakat/5041-clouded-statue,https://img.gallerix.com/product/google/5041.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5041,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Svarthvitt,Kunstplakater",NO
10670,"Plakat Galactic Garden | Kunstplakater, Japandi","Japandi-plakat inspirert av den japanske kunstneren Yayoi Kusama. Levende farger og fantasifulle blomster gir liv til denne plakaten, der en drømmende verden av kosmiske hager åpner seg foran betrakterens øyne. Ved å kombinere mystikk og skjønnhet gir denne plakaten en følelse av flukt fra hverdagen og skaper en atmosfære av ro og fascinasjon.",https://gallerix-home.no/plakat/10670-galactic-garden,https://img.gallerix.com/product/google/10670.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10670,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Rød,"Kunstplakater,Japandi",NO
8863,Plakat Aften Ved Balestrand By Amaldus Nielsen | Kjente kunstnere,Innlegg fra kategorien historisk kunst med maleriet &quot;Aften Ved Balestrand&quot; av den norske kunstneren Amaldus Nielsen fra år 1866.,https://gallerix-home.no/plakat/8863-aften-ved-balestrand-by-amaldus-nielsen,https://img.gallerix.com/product/google/8863.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8863,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Blå,Kjente kunstnere,NO
4457,"Plakat Dalmatian Dog Imposter | Barneplakater, Dyr, Fotokunst, Svarthvitt, Hunder","Sort/hvit plakat fra dyrekategorien med et fotografi av to hunder, en dalmatiner og en hund med et svart og flekkete teppe.",https://gallerix-home.no/plakat/4457-dalmatian-dog-imposter,https://img.gallerix.com/product/google/4457.jpg,149.00 NOK,111.75 NOK,in stock,new,Gallerix,4457,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Barneplakater,Dyr,Fotokunst,Svarthvitt,Hunder",NO
3924,"Plakat In The Ocean | Mote, Fotokunst, Svarthvitt",Svart og hvit plakat fra kategorien mote og fotokunst med et fotografi av en vakker ung kvinne med langt mørkt hår som står i havet med underkroppen dekket av vann iført en åpen skjorte.,https://gallerix-home.no/plakat/3924-in-the-ocean,https://img.gallerix.com/product/google/3924.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,3924,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Mote,Fotokunst,Svarthvitt",NO
9474,"Plakat Pumpkin Whimsy | Akvarell, Festlige høytider, Halloween","Denne plakaten fanger høstens magi med sin livlige kombinasjon av grønt og oransje. Figuren med sitt gresskarlignende hode og strenge svarte striper skaper en følelse av rampete eleganse, perfekt til Halloween.",https://gallerix-home.no/plakat/9474-pumpkin-whimsy,https://img.gallerix.com/product/google/9474.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9474,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn,"Akvarell,Festlige høytider,Halloween",NO
3292,Plakat Sleeping Teddy | Barneplakater,Søt barneplakat med akvarellillustrasjon av en liten bamse som sover på en måne blant stjernene. Denne plakaten er veldig fin å henge på barnerommet både enkeltvis eller sammen med andre plakater fra samme kategori. Plakaten «Sleeping Teddy» er den første i en serie bestående av fire forskjellige barnemalerier.,https://gallerix-home.no/plakat/3292-sleeping-teddy,https://img.gallerix.com/product/google/3292.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,3292,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Blå,Barneplakater,NO
8880,Plakat Portrait Of A Lady As A Vestal Virgin By Angelica Kauffmann | Kjente kunstnere,Innlegg fra kategorien historisk kunst med maleriet &quot;Portrait Of A Lady As A Vestal Virgin&quot; av den sveitsiske kunstneren Angelica Kauffmann.,https://gallerix-home.no/plakat/8880-portrait-of-a-lady-as-a-vestal-virgin-by-angelica-kauffmann,https://img.gallerix.com/product/google/8880.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8880,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
8735,"Plakat Unity In Motion | Dyr, Konseptuell og Surrealistisk","Skap en følelse av ro og frihet i hjemmet ditt med denne minimalistiske plakaten. Bildet viser en enkel formasjon av fugler som flyr over himmelen, et symbol på harmoni og samhold. Den rene komposisjonen og de myke tonene gir en beroligende effekt som er perfekt for alle rom hvor du ønsker å skape en avslappende atmosfære. En påminnelse om naturens skjønnhet og den frie ånds reise.",https://gallerix-home.no/plakat/8735-unity-in-motion,https://img.gallerix.com/product/google/8735.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8735,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Gul,"Dyr,Konseptuell og Surrealistisk",NO
5060,Plakat Landscape By Jean-Eugène Clary | Kjente kunstnere,"Plakat med maleriet ""Landskap"" av den franske kunstneren Jean-Eugène Clary fra år 1881.",https://gallerix-home.no/plakat/5060-landscape-by-jean-eugene-clary,https://img.gallerix.com/product/google/5060.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5060,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Kjente kunstnere,NO
5877,Plakat This Is Whiskey Neat | Kjøkkenet,Vintage plakat fra kjøkkenkategorien med fotografi av et glass whisky. Plakaten har en beskrivende tekst om whisky.,https://gallerix-home.no/plakat/5877-this-is-whiskey-neat,https://img.gallerix.com/product/google/5877.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5877,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Kjøkkenet,NO
4021,Plakat Silhouette No2 | Abstrakt,Plakat med en silhuett av et tre med smale grener i svart mot en abstrakt gul sol i bakgrunnen. Illustrasjonen ligger mot en sandfarget bakgrunn.,https://gallerix-home.no/plakat/4021-silhouette-no2,https://img.gallerix.com/product/google/4021.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4021,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige/Gul,Abstrakt,NO
6736,"Plakat Flowers In Woven Baskets | Botaniske, Vår, Oljemalerier, Festlige høytider, Påske","Fyll hjemmet ditt med landlig sjarm og fargerik skjønnhet med denne plakaten. En samling håndvevde kurver fylt med fargerike blomster er badet i mykt sollys, og skaper en varm og innbydende atmosfære. Perfekt for å tilføre en følelse av rustikk eleganse og naturens harmoni til ethvert rom.",https://gallerix-home.no/plakat/6736-flowers-in-woven-baskets,https://img.gallerix.com/product/google/6736.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,6736,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Rosa/Gul,"Botaniske,Vår,Oljemalerier,Festlige høytider,Påske",NO
10183,Plakat Ebony Waves | Akvarell,"En fengslende plakat som fanger blikket med sin mystiske silhuett, omfavnet av bølgende svarte striper som danser over et lysfelt. Det abstrakte motivet skaper en følelse av bevegelse og stilig eleganse, og fremhever en kreativ atmosfære.",https://gallerix-home.no/plakat/10183-ebony-waves,https://img.gallerix.com/product/google/10183.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10183,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,Akvarell,NO
4278,"Plakat Kurt Cobain | Ikoniske bilder, Svarthvitt","Svart-hvitt plakat i liggende format fra vår samling av ikoniske fotografier med et fotografi av Kurt Cobain, sanger og gitarist i rockebandet Nirvana. Bildet har en kornete tekstur som gir bildet et moderne vintage-utseende.",https://gallerix-home.no/plakat/4278-kurt-cobain,https://img.gallerix.com/product/google/4278.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4278,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Ikoniske bilder,Svarthvitt",NO
